,Title,Blogger,Post URL,Post,Image num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date
325,스티쳐 가죽공예키트 어린이 가방만들기,뷰티풀시너리,https://blog.naver.com/chmade?Redirect=Log&logNo=221720088094,"​​​어린이 가방 만들기STITCHER 가죽공예키트​딸의 취미 생활은 의외로 정적인 것들이랍니다. 전공이 발레이다 보니 평소에도 몸을 많이 쓰기 때문에 다꾸(다이어리 꾸미기), 컬러링북, 십자수, 미니어처 만들기, 공예 같은 아기자기한 것들을 좋아한답니다. 정말 어쩌다 시간이 나면 이런 것들을 하고 싶어 하더라고요. 콩쿨도 끝났고, 실기시헙도 끝났고, 머리 식히라고 딸에게 #가방만들기키트 선물을 했어요.​​​​스티쳐 STITCHER는 가죽공예키트 판매를 하는 브랜드인데요, 어른용도 있고 어린이용도 있어서 엄마랑 아이랑 같이 만들어서 메고 다닐 수 있는 고급스러운 디자인에 실용적인 가방이랍니다.​​​가죽 컬러도 세련되고 고급스럽고, 디자인도 유니크한 탐나는 제품들이 많이 있었어요. 커플가방을 메고 있는 엄마랑 딸 너무 사랑스럽지 않나요?​그녀는 크로스백 빅사이즈를 만들어 보았답니다. 위의 사진에서 엄마가 메고 있는 바로 그 가방이랍니다.​키트를 열어보면 설명서가 들어 있고, 제품 구성은 아주 심플하고 간단해요.종이박스에는 실과 바늘이 들어 있어요. ​어린이 가방 만들기 키트에는 가죽 조각 세 장과 바늘 (안전, 성인용 바늘 두 가지), 실과 어깨 끈이 들어 있고요, 스티커는 추가로 구매할 수 있어요. ​집 근처에 가죽공예를 하는 곳이 있는데 취미로 배우시는 분들이 많으시더라고요. 명품 가방처럼 멋진 가방을 직접 만들 수 있어서 오가다 보면서 저도 배워보고 싶다 생각한 적이 있었거든요. 시간은 오래 걸려도 다 만들고 나면 정말 뿌듯할 것 같더라고요. ​​​스티쳐 가죽공예키트는 어린이공예용이기 때문에 바늘이 통과할 자리에 구멍이 다 뚫려있어서 전혀 어렵지 않답니다. 아이들도 충분히 할 수 있고 시간도 며칠씩 걸리고 그러는 거 아니고 넉넉잡아 30분-1시간이면 충분하기 때문에 중간에 포기하지 않을 거예요​​어린이용 바늘, 어른용 바늘, 실이 들어 있는데 실도 알맞은 길이로 다 잘라져 있어요​딸은 그냥 어른용 바늘로 시작을 했어요. 설명서에 일자 바느질하는 방법과 X자 바느질하는 방법 두 가지가 나와 있는데요 X자 바느질을 하기로 했답니다. ​처음에는 실이 좀 꼬이기도 하고 그러더니 한 번 감을 잡으니까 그다음부터는 속도가 빨라지더라고요. 잘못 끼우더라도 그 구멍으로 다시 빼면 되기 때문에 실수했다고 처음부터 다시해야 한다거나 하는 걱정은 하지 않아도 돼요. ​평일에는 매일 12시가 다 되어 들어오기 때문에 할 시간이 없고, 그나마 6시쯤 들어오는 일요일에 가죽공예키트를 꺼내볼 수 있었답니다. 집에는 정말 잠만 자러 들어오는 것 같아요. ​어린이용 바늘은 이렇게 실을 모서리에 넣은 다음 바늘을 접어서 끼워주는 건데요 플라스틱으로 되어 있어 안전하답니다.​​트린이도 해보겠다며 옆에 와서 바늘에 실을 끼우면 꼼지락 꼼지락 하고 있어요. 어린이 가방 만들기 키트라 1학년인 트린이도 충분히 할 수 있겠더라고요. 아이들 소근육 발달에도 좋고 집중력과 인내심도 키울 수 있고요​이렇게 한바퀴를 꿰매어 준 다음 반대로 돌려주면서 X자로 바느질을 해나간답니다.​딸도 오랜만에 휴식을 취하면서 복잡한 머릿속도 비우고, 가방을 완성하고 나서 뿌듯함도 느껴보고요. 시간이 많이 걸리는 거면 손도 대지 못했을 텐데 딱 적당한 가죽공예키트였어요​​요즘 아이들은 영상 세대라 설명서보다는 어린이 가방 만들기 영상을 보고 방법을 배우는 것 같아요. 스티쳐 홈페이지에 영상으로도 설명이 되어 있어 보고서 쉽게 따라 할 수 있답니다. 그녀가 하는 모습도 영상으로 찍어보았어요​​​옆쪽에 있는 고리에 끈을 끼우면 완성! 가죽 퀄리티도 좋고 컬러도 디자인도 너무 예쁘죠?​X자 스티치가 멋스러운데요, 쓰다가 일자 바느질로 바꿔도 될 것 같아요. 실이 여유분이 있어서 잘 두었답니다.​​스티쳐라고 쓰여있는 부분이 자석이라서 가방을 열고 닫는 것도 아주 쉽답니다.​​안에 포켓도 있고요 딸은 어서 가방 메고 놀러 가고 싶다고 하네요. ​스티커를 구매해서 개성 있는 가방으로 꾸밀 수도 있어요. 스티쳐 어린이 가방 만들기 키트는 선물용으로도 좋을 것 같은데요, 가격적으로 조금 부담이 되신다면 연말 세일을 이용해보시면 좋을 것 같아요. 12월 한 달 동안 연말 세일을 진행한답니다.​www.gostitcher.com​#스티쳐 #가죽공예키트 #어린이가방만들기 본 포스팅은 제품을 제공받아 솔직하게 작성된 콘텐츠입니다",35,482,10,1,2215.2,53,text_ad,2019. 11. 27. 16:54
326,"(정규 클래스) 가방 만들기... 쇼퍼백 만들기, 가죽공예, 논현... ",8 plus 8 studio,https://blog.naver.com/minseon35?Redirect=Log&logNo=222057732683,"클러치와 숄더백으로도 활용할 수 있는 가방입니다 어머님을 기쁘게 해드리려는 마음씨 고운 따님의 선물이신데용깔끔하죠??:-) 작업하실 클러치 재료들전날 만들어 놓은 예쁜 메인 테슬도 있네용오늘은 작은 미니테슬을 추가적으로 더 작업해서 예쁨을 더해볼 예정이에용사랑하는 어머님을 위해 열심히 작업해 나가시는 모습이 예뻐보이시네용어머니 기분도 화사해지시면 좋겠다는 염원으로자몽 컬러의 클러치 그리고 테슬도 옐로로귀엽게 만드셨어용​어머니가 이 가방을 받으시고 따님분의정성스러운 마음이 느껴지시겠죠??좋은곳을 많이 구경 가셨으면 좋겠네용​디테일 마저 너무 예쁘죠??:-)탈부착이 가능해서 여기저기 가방에 활용하셔도 될것같아용착용샷도 너무 예뻐용패션센스가 좋으신분 답게 잘 소화하시네용예쁜 가방과 함께 좋은 선물 되시길 바랍니다 :-)(수강신청)​카톡 or 비밀댓글로주시면 됩니다  ^^minseon35(카카오톡)​Leather craft class ​월-일 원데이 클래스로 논현에서 봐용 ​​#가방만들기#이색데이트#커플클래스#원데이클래스#기업출강#가죽공예#일일체험#강남가죽공방#기념일선물#카드지갑만들기#직장인 취미#취미#가죽공방#기업출강#지갑 추천#선글라스#안경케이스#기념일​​ 놀
고,
 
",20,93,0,0,532.8,2,,2020. 8. 11. 19:41
327,독학으로 나만의 가죽가방 만들기♡가죽공예,일상을 담다.,https://blog.naver.com/della599?Redirect=Log&logNo=222051115540,메이커 가방에 그닥 관심도 없고 그냥 깔끔하고 공간수납 잘 될 수 있는게 좋더라구요:)​집에 재료도 있으니 이참에 가죽공예 독학으로 나만의 가죽가방을 만들어보자!했는데 1년이 걸렸네요ㅋㅋㅋ​중간에 좀 쉬었더니 벌써 시간이 이렇게@.@​​그래도 차곡차곡 기록용으로 사진 찍어두었어요장하다!!ㅋㅋㅋ​베지터블 가죽을 이용해서 제가 원하는 사이즈로 2장을 똑같이 잘랐어요​안감을 붙일까말까 하다가 붙여주었네요​​​​​밑바닥 부분도 자르고​​​​​바닥면을 튼튼하게 하기위해 붙여주고​​​​독학으로 가죽가방 만들기 가죽공예디바이브를 이용해 선을 그어주고​​​​​​구멍을 뚫어주고 ​​​​​​​옆면을 일단 꼬매고하단면도 꼬매주었어요​​​​​​독학으로 가죽가방 만들기 가죽공예반대편도 똑같이 구멍을 뚫고 바느질을 해주었어요하단면 꼬맬때가 너무 힘들었어요 ㅠㅠ정신승리​그냥 제 마음대로 만드는거라 방법이 틀릴수도 있지만꿋꿋하게 만들어보았네요 ㅎㅎㅎ​​​​​​​​드디어 옆면 하단면을 다 완성! ​​ ​​​독학으로 가죽가방 만들기 가죽공예주머니도 달아주고 싶어서 만들어보았어요밑면에 이니셜도 쾅쾅 박아주었답니다 ㅋㅋㅋ​​​​​​​윗면을 구멍뚫어주고​​​​#가죽공예독학주머니를 가방 겉면에 올려주고 구멍 체크를 한다음맞춰서 뚫어주었어요​​​​​​​이제 주머니를 안쪽에 넣고 같이 꼬매주면 돼요​​​​​​​​영차영차 ​​​​​​​​이렇게 안쪽 주머니까지 달아주었어요​이제 끈만 달면 완성입니다!!! ㅠㅠㅠ​​​​​​​끈 사이즈를 정해서 잘라주고​​​​​​가죽공예독학으로 가죽가방 만들기이 끈만 꼬매는데 약 6시간정도 걸려서 완성했어요가죽공예 절대 만만하게 볼게 아니더라구요ㅎㅎ​​​​​​​​가방 몸통에 이어서 꼬매면 완성!!​​​​​​완성된 가방 이제 보여드릴게요두둥♡♡​​​​​이거 들고 다 완성했다고 보여주니 가족이 모두 박수쳐주었어욬ㅋㅋㅋㅋㅋ​​​​​​​끈 부분이 좀 약해보이긴 하는데길 가다 끊어지면 다시 넓게 박죠뭐ㅎㅎㅎ​​​​​​​​그래도 기본 스타일로 통가죽 가방 만들기성공입니다♡​​​​​​​​♡교훈 : 가방은 그냥 사는걸로ㅋㅋㅋㅋ​재봉틀없이 손으로 직접 한땀한땀 만들다보니시간도 엄청 많이들고 힘도 들더라구요수제가방은 역시 힘드네요~ ​그래도 뿌듯:)다음엔 지갑 만들고 싶네요ㅎㅎ​​​​,33,179,16,0,402.2,22,,2020. 8. 4. 18:18
328,"가죽 얼룩 빼는 법,치약으로 새가방만들기",안녕밴쿠버,https://blog.naver.com/mayjeong94?Redirect=Log&logNo=221797376546,"어느날 내가 가방을 검은 케리어안에넣어놨다가 꺼냈는데 케리어 자체안에검은 플라스틱인지 뭔지 모르겠는데검은때가 한가득 가죽가방에 달라붙어서한가지 생각났던게 치약으로 지워보려고치약을 이용했는데 결론은 대성공!예전에도 치약으로 바닥에 얼룩도 지워보고치약으로 하얀테이블도 지워보았기때문에( 치약으로 나무에 붙은 때, 플라스틱에달라붙은 때같은거 200% 다 지워짐 )치약이 얼마나 위대한지 또 느낄 수 있었던그런 하루였고, 이웃님들 중에도 저같이가끔씩 부주의한(?) 분들을 위한 꿀팁을포스팅으로다가 .. ㅎㅎ공유합니다!​​​이미 드러워진 가죽에 때는벗겨지기 어려워보여도 치약과헝겊이나 휴지 하나면 되는데물을 조금 적셔서 우리가 양치하듯이가죽을 양치시키는 방식으로~~부드럽게 슥슥 문질러주면 되는데,미세한 곳은 아래처럼 하면 됩니다​​​바로 면봉을 이용해서미세한 부분까지 물로 칠칠~ 뭍혀서치약을 문대면서 발라주면~~~아래처럼 샤랄라~~~ 끝!!!!​​​​전/ 후 , 전/ 후 사진들인데완전 확연하게 차이가나죠?​​​​그렇게 더러워진가방,다시 새가방됬어요 ㅎㅎ이웃님들도 혹시나 뭐가안지워지면 치약써보세요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맛점이요 ^)^!!",7,97,29,0,977.8,68,,2020. 2. 8. 5:30
329,수강생 작품 탬버린백 [홍대 가죽공방 운조] #가죽가방만들기... ,홍대 가죽공방 운조,https://blog.naver.com/wunjo373?Redirect=Log&logNo=221895525887,Leather Craft Studio WUNJO​​​[홍대 가죽공방 운조]​​수강생 작품 탬버린백입니다.아주아주 연한 하늘색 가죽인데 제 모니터에선 거의 연그레이로 보이네요 ㅠㅠ​원형의 파이핑이 처음하시기엔 좀 힘들수도 있는 작업이지만깔끔하게 완성하셨습니다.​​​​===========================Leather Craft Studio WUNJO홍대 가죽공방 운조수강생 상시 모집합니다01020629954KAKAO: talkinghead​​​#가죽공예 #배우기 #가방패턴 #diy #가방만들기#가방도안 #탬버린백 #취미 #명품#가죽공방 #홍대 #합정 #연남동 #망원동#서울 #가죽공방운조 #패턴인사이트​​​다양한 가죽공예 가방 소품 패턴 아래 링크에서 구경해보세용^^https://smartstore.naver.com/wunjo​,8,52,1,0,83.8,8,,2020. 4. 12. 9:40
330,■ 가죽가방만들기 수강생의 버킷백 가방만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221630465261,​​​​​정규반 수강생분의 버킷백 가방만들기​​​​​​아주 아주 가벼우면서 부드러운 양가죽으로 만든 버킷백입니다.겉면에 진주펄이 약간 섞인 고급스러운 칼라의 양가죽으로  다루기에는 다소 까다로운 가죽이였습니다.​어깨끈에 양쪽 버클을 해 주어서 단순함을 피하면서누구나 길이 조절을 할수 있도록 실용성을높이면서 디자인도 신경 썼습니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​#가죽가방만들기 #가방만들기 #가죽공방 #미싱공방 #가방학원 #가죽공예 #가방배우기 #가죽공예자격증 #신대방학원 #동작구가죽공방 #관악구가죽공방 #가방패턴 #미싱배우기 #미싱수업 #가방수업 #가죽공예가방 #미싱가죽공방 #가방수업 ​​,8,53,0,0,67.2,17,,2019. 8. 27. 21:31
331,가죽공예 가방만들기 | 미니백 - 수강생작품 / 서울가죽공방... ,:: 가죽공방 UNOS[우노스],https://blog.naver.com/bananamk18?Redirect=Log&logNo=222373537883,"​​​​​​::  가죽공방 UNOS | 수강생작품  ::​​​​​...​​​​​코도반과 부테로로 만드신 미니백 입니다.​깔끔하게 완성하셨습니다.​​​​​...​​​​​​​​​​미니백 / 서울가죽공방 / 가방만들기 / 가죽공예 / 광진구군자역가죽공방 / 중곡동가죽공방 / 우노스가죽공방​​​​​​​​​​​​​​​​::  서울 광진구 군자역에 위치한 가죽공방 우노스입니다.​가죽의 재단부터 바느질까지 모두 수작업으로 제작됩니다.​수강 및 주문제작에 관한 문의는 댓글, 쪽지, 메일, 안부게시판 또는 010 3929 0342로 문자주시면 답변드리겠습니다.​​​​​bananamk18@naver.com​​​​​::  서울시 광진구 중곡동 628-9 1층 UNOS  ::​​​​​​",9,60,1,0,32.0,10,,2021. 5. 29. 16:21
332,가죽가방만들기 배워서 용돈벌이 해요!,늘푸른한의원,https://blog.naver.com/kunggi23?Redirect=Log&logNo=222146426591,"여자라서 그런지 저도 가방에욕심이 자꾸 가네요 ㅎㅎ 지나가다가 제 스타일의 가방을 든 사람을 보면 저 가방 어디 건지막 궁금하기도 하고,,특히 저는 시간이 지날수록 더 고급스럽게느껴지는 심플한 디자인의가죽가방을 좋아하는데요, 가죽가방을 좋아하다보니까 직접 만들어서 사용해보고 싶더라구요. 그래서 가죽가방만들기에 도전했어요. 아무래도 가죽공예 처음 도전하는 초보자가혼자 독학하는 건 무리일거 같아서 온라인 강의의 도움을 받았는데 지금 인강으로 배운지 2달 반 정도 되었고지금은 제가 직접 가죽가방 만들어서사용하고 있어요^^예전부터 가죽공예를 꼭 배워보고 싶었는데아무래도 비싼 수강료와 재료비가부담스러워서 계속 미루게 되었어요 그리고 직장에서 야근도 잦은 편이라일정한 시간을 내서 무언가를배운다는게 힘든 상황이였구요, 그러다 우연히 가죽공예를 자격증 과정으로배울 수 있는 온라인 강의를 발견했어요 수강신청 전에 미리 무료샘플강의도확인해볼 수 있어서 신청했는데생각보다 강의 퀄리티도 너무 좋았고1인칭 시점으로 제작 된 강의라서실제로 가서 배우는 것보다오히려 자세하게 보면서 배우기에 좋더라구요 기초부터 전문 과정을 모두 배울 수 있도록체계적으로 커리큘럼이 구성되어 있었고강의를 통해 다양한 작품 제작하면서가죽공예 기법들을 익힐 수 있었어요 강의도 만족스러웠지만 교육기관에서제공해주는 혜택들이 눈에 띄었는데요 이곳은 단순하게 취미로만배우고 끝나는 곳이 아니라 배운 공예를활용해서 부업, 창업 등 수익창출을할 수 있도록 무료로 지원을 해주더라구요 그렇기 때문에 강의가 더욱 전문적일 수 밖에없었던거 같아요^^ 어쨌든 이곳에서 수강신청해서배우기 시작했고 자격증 취득 후에는소소하게 온라인 판매에 도전해서용돈벌이중이에요~! 이곳은 수강기간이 따로 없어서평생 강의를 볼 수 있어요. 보통 3개월, 30일 이런 식으로수강기간이 정해져 있는데 이곳은1회 수강료만 내면 평생 강의를볼 수 있구요 새로 업데이트 되는 강의들까지무료로 쭉 수강이 가능하답니다 수강신청을 하면 가죽공예 재료도무료로 제공해주기 때문에 재료비 부담 없이 시작할 수 있었어요수강료 내고 배우는 전문 과정이라 그런지확실히 가죽공예 입문자도 이해하고따라할 수 있도록 기초부터 차근차근진도가 나가니까 어렵지 않더라구요 각 과정을 세세하게 배울 수 있었고간단한 작품부터 시작하니까 수월했어요 한 번 배우기 시작하니까 너무 재미있어서매일 퇴근하고 약속 없는 주말에는집에서 열심히 가죽가방만들기만해왔던 거 같아요 ㅎㅎ첫 가죽가방만들기 도전했을 때는시간도 오래 걸리고 어렵기도 했지만제가 직접 가방을 완성했다는 점이너무 뿌듯했어요 ㅎㅎ 지금 보면 좀 부족한 게 보이지만첫 작품이라 그런지 애착이 많이 가서열심히 들고 다녔었어요 요즘에는 실력이 늘어서 가죽가방 여러 개 만들어서판매 시작했는데 생각보다 반응이좋아서 안정적으로 수익을 벌고 있어요교육기관에서 제공해주는 아트픽샵이라는쇼핑 플랫폼을 통해서판매하고 있는데 입점수수료, 판매수수료가 없고복잡한 절차 없이 간단하게 제가 만든작품 사진 찍어서 올리면 되니까 온라인 판매 첫 도전인데도어렵지 않게 가능했어요 자동결제시스템도 갖춰져 있어서주문 확인하면 배송해주면 끝이에요!배송하기 힘들 때는 위탁배송서비스도이용할 수 있더라구요~ 꼭 도전해보고 싶었던 가죽가방만들기도성공했고 생각지 못했던부업활동을 통해 수익까지 벌게 되어서너무 만족하고 있어요 혹시 관심 있는 분들 계시면아래 링크 남겨드릴테니제가 배운 강의 무료로 한 편 받아보고결정해보세요^^​​  실제 수강생이 작성한 후기이며, 소정의 원고료를 받게 됩니다.    ​​​​​​​​​​​​​나는 항상 완료완성된 외관 내부테두리의 얇은 선링 닿니 LB를 실행하는 곳전체를 연결합니다.다음 배관 부분에 연결생성된 줄 뒤집기나는 내부를 돌아 아래로 묶인다.링 닿니 실행되는 부품외부 형식과 마찬가지로 채권을 광범위하게 적용합니다.중앙 및 모서리 표시느낌과 안감에 연결센터를 먼저 배치하고,당신이 해야 할 일은 나머지를 시도하는 것입니다.외부 및 이후외부의 하단 라인에 바인딩뒤집힌 후다음 플레이트와 마디 플레이트를 적용반올림된 부품좀 더 신중하게 붙여넣은 후,​이 그림은 바느질의 맨 아래에 끝납니다.나는 다시 결합해요그것은 주위에 편향될 것이기 때문입니다.하단에 채권을 적용같은 사진에서바이어스 가죽저는 아니에요바이어스를 추가하면더러운 것 들은 숨겨져 있고 깨끗이 한나는 통으로 누르겠습니다.초원은 공간을 이동편견으로 다시 배운다바이어스 좌측 절단가위 몇 개만 열 수 있습니다.가위는 게스를 밀어 화산재가 채워진 화석화의 나머지 부분을 잘라바이어스를 잘 잘라다시 반전편견은 매우 깨끗하고 좋았습니다.아름다워요.그러나 안감은 조금 빨갛다2mm 이상조금 더 있었어야 한다고 생각합니다.바이어스가 가장자리에 들어오게 됩니다.공구에 밀어 넣으면이러한 가방 형태가 나타난다위에서부터아직 약간의 시간이 있습니다.가방 입구에 약 5㎜를 연결합니다.입구를 돌리는 바이어스의 한쪽5㎜를 연결합니다.로그인 바이어스 곡선그것은 거의 완료이것은 내부입니다안감은 5㎜ 접착제입니다.그림에서 더 많은 편견을 볼수록 더 많은 편견을 볼 수 있습니다.아주 작은 관계측면 선 사이의 끝,바이어스를 단단히 밀어 연결및나는 태피티싱으로 문을 바느질하고 있어요.코 저기 것은 좋고 좋았습니다)뒷면에 가위로 쇼트커트완성이제 실제 종료 프로세스링 닷이것은 링 닷 입입니다.15 밀리미터 링 닷나는 상단과 하단에 충돌하고 포크를 누르는 도구에 넣어.누르면 행해지며완료링 점을 잠그면요런 도착 귀여운생각보다 작습니다.두 링 포인트 열기중간 링 점만 남급내부의 지퍼 포켓 1개만플러스 치수 휴대 전화충분히 삽입이번이 처음입니다.친구가 만든 보라색 (아이리스) 정원 파티링 점 잠금 해제감정은 매우 다르다새 스튜디오로 이전버스 정류장에 총알 한 개 충돌실제 실외 조명에 보이는 가방의 색상스튜디오입니다.아름다워요.회만든 헤르메스 정원 파티 가방패턴만 만들기4주가 걸렸습니다.  
",8,599,1,1,52.0,9,text_ad,2020. 11. 18. 10:00
333,[파티션 박스백] 가죽 미싱 이용해 가죽공예 가방 만들기 / 홍대... ,피아멜라 가죽공방,https://blog.naver.com/fiammella?Redirect=Log&logNo=222220654163,"Box Bag수강생 작품​​수강생분이 오렌지브라운 색상의 소가죽을 이용해 100% 미싱으로 제작하신 박스백 소개해 드릴게요. 간단한 구조의 가방과 소품을 제외하고, 난이도 있는 구조의 가방은 처음 제작하셨는데요. 어떤 과정을 거쳐 완성도 높게 만드셨는지 작업 과정부터 함께 볼게요! ​# PROCESS​저희 피아멜라 홍대 가죽 공방에서는 수강생분이 직접 패턴부터 재단, 피할, 미싱까지 해주실 거랍니다. 물론 완성도 높게 작업하시기 위해 체계적인 설명 후 반복적으로 연습해 주실 거예요!가방 사이즈를 정하고 설명드린 순서에 맞춰 가방 패턴 직접 뜨고 계신 수강생분. 가죽 가방 만들기 수업은 이렇게 패턴을 뜨는 기초부터 시작해요.​가방 패턴을 뜨신 후에 바로 가죽 재단과 가죽 피할 작업 들어가요.​가죽 피할기를 다루는 작업이 쉽지는 않지만, 가죽공예 수업 중 반복적인 작업을 통해 수업이 종료된 후에도 직접 장비를 다루 실 수 있도록 연습하실 거랍니다.​피할을 하는 이유와 얼마큼의 폭으로 피할이 들어가야 하는지에 관한 설명을 바탕으로 알맞은 두께와 폭으로 가죽 깎아주고 계시는 중!​본격적인 가죽 미싱 작업 이어가요. 이번 가방은 100% 미싱을 이용해 완성해 주실 거예요. 구조가 복잡한 가방이지만 미싱 덕분에 빠른 시간 안에 완성도 높게 만드실 수 있는 가죽공예 가방이랍니다.​미싱 모습 동영상으로도 확인해보실 수 있어요.​마지막 장식을 끼운 앞면과 가방 본판 전체를 미싱 하기 전, 가죽이 밀리지 않도록 기리메로 한 번 잡아주고 가실 거예요.​자 이제 튼튼하게 붙인 가방 앞면까지 연결 미싱 하시고 나면 가방 완성이에요!​가죽 미싱을 통해 빠르고 효율적으로 가방 완성하고 계시는 중이에요! 그럼, 완성하신 파티션 가죽 가방 디테일 컷으로 함께 볼게요.​​# DETAIL​​​​​내부 파티션에 주머니까지, 가방에 어느 한 곳 빠지지 않고 꼼꼼하게 완성해 주셨어요. 수고하셨습니다.앞면 기리메 아직 못하셨는데, 제가 사진 먼저 찍겠다고 해버렸네요 ^^; 마지막 기리메 마감까지 마무리하셔서 가방 잘 사용하시기를 바랄게요!​그럼, 가죽 파티션 박스백에 관한 글은 여기서 마칠게요. 홍대 가죽공방 피아멜라 수업에 관해 궁금하신 점은 아래 연락처로 편하게 문의주세요 :D​​​#홍대가죽공방, #연남동가죽공방, #가죽공방가방, #가죽가방공방, #가죽공예가방, #가죽공방추천, #가죽공방창업, #피아멜라, #가죽가방브랜드, #가방브랜드창업, #가죽가방만들기, #수제가방, #수제가죽가방, #핸드메이드가방, #가죽미싱, #가죽미싱수업, #가방미싱, #클래식박스, #여자핸드백, #가방만드는법, #가방제작과정, #fiammella, #leatherclass 
",16,278,1,2,27.0,14,,2021. 1. 26. 17:01
334,지퍼 카바스백 [홍대 가죽공방 운조] #가방만들기 #가죽공예 #취미,홍대 가죽공방 운조,https://blog.naver.com/wunjo373?Redirect=Log&logNo=221862029973,"Leather Craft Studio WUNJO​​​[홍대 가죽공방 운조]​​​수강생 작품 지퍼카바스입니다.수강생님의 요청으로 패턴까지 제작하게 되었던미디엄 사이즈에요.​베니스 슈렁큰 (아마도) 아네모네 컬러로 작업하셨구요전체 손바느질입니다.카바스 백은 부분피할 작업이 없기 때문에,가죽 전체 피할만 적당한 두께로 하면 집에서 혼자 작업하시기에도 좋은 가방입니다.​​지퍼카바스백 패턴은 아래 링크에서 구매 가능합니다.​https://smartstore.naver.com/wunjo/products/4803423168​​​#가죽공예 #가죽가방 #만들기 #diy #취미#지퍼카바스백 #카바스백 #핸드백 #가방패턴 #토트백#가방만들기 #도안 #패턴인사이트#홍대 #가죽공방 #운조 
- <
",9,51,0,0,83.8,10,,2020. 3. 20. 8:50
335,<가방 클래스 신청> 카세트백 만들기 체험수업 / 가방만들기... ,LEATHER MAKERS,https://blog.naver.com/gkm0620?Redirect=Log&logNo=222396589878,​​​​내가 만든 가방이라 더 의미가 있어요:-)매일 들고 다녀도 지겹지가 않더라고요!​/​카세트백 납작한 타입이에요.가죽 띠를 만들고 직접 엮어 바느질하고단면 마감까지 해주면 남부럽지 않은 가방이 탄생해요!소요시간은 3회에 개인차가 있습니다.회당 4시간 소요에 가죽 선택 방법은 직접 오셔서 눈으로 보고 고르시거나여의치 않으신 분들은 사진으로 보내드려요!(실물과 다를 수 있음)그때마다 가죽의 상태를 확인 후 구매를 진행할 수 있습니다!가방 끈 길이는 제작하시는 마지막 단계쯤에서 체형에 맞게 조절 해드립니다.한번도 가죽공예를 해보지 않았는데 할 수 있나요?네! 할 수 있습니다. 카세트백은 고난이도 가방이 아니지만 정성을 기울이면 완성하실 수 있어요!수업시간은 상호협의로 스케줄을 잡습니다!더 자세한 문의는 카카오톡 플러스친구 레더메이커스를 검색하여 상담하기를 눌러주세요!​​​​​위치는 전포동 한라비발디 아파트와 성북초등학교 근처에 있습니다.​,5,95,0,0,19.8,1,,2021. 6. 13. 18:53
336,■ 가죽가방만들기 가죽벨트 만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221602524709,​​​​수강생의 선물용 가죽벨트 만들기​​​​​​​​​아버지 선물용 겸 샘플제작으로남성용 벨트를만드셨는데 알아서 집에서 밑작업을 다 해오셔서제가 할일이 없어서 저는 띵가 띵가 놀았슴다특히 오늘 미싱신이 강림하여 많~~~~~~은가죽을 박아서 준비해 오신 제품을 완성해 가셨습니다​사진에는 벨트가 1개지만 실제론 많이 완성해 가셨는데요 워낙 밑작업을 다해오셔서빠르게 제작했습니다​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​#가방만들기 #가죽가방만들기 #가죽공방 #미싱공방 #가방패턴 #주문제작 #가죽공예 #서울가죽공방 #미싱배우기 #가방배우기 #가방학원 #패턴배우기 #신대방삼거리 #동작구가죽공방 #커스텀 #가방커스텀 #샘플제작 #관악구가죽공방 #미싱수업 #루이비통 #보스턴 #브랜드런칭​​​,7,60,5,0,67.2,21,,2019. 8. 1. 20:34
